position_valid,std,x,y,z,distance_r0,distance_r1,distance_r2,distance_r3,nsd_r0,nsd_r1,nsd_r2,nsd_r3,rssi_r0,rssi_r1,rssi_r2,rssi_r3,valid_r0,valid_r1,valid_r2,valid_r3,timestamp
True,1.6924690008163452,6.913791179656982,2.380779981613159,0.911997377872467,7.976799964904785,7.315999984741211,7.315999984741211,7.646399974822998,-65.76321411132812,-83.78926086425781,-70.18719482421875,-79.4416732788086,-62.99061584472656,-59.198726654052734,-62.684574127197266,-66.24197387695312,1,1,1,1,1685982498.8503883
False,2.620009660720825,6.913791179656982,2.380779981613159,0.911997377872467,-1,-1,-1,-1,-69.0919189453125,-78.8651351928711,-68.8824691772461,-74.38495635986328,-96.25385284423828,-96.47371673583984,-94.17699432373047,-105.16987609863281,0,0,0,0,1685982499.3559759
True,1.7148025035858154,6.937069416046143,2.388625383377075,0.9121591448783875,8.02400016784668,7.3632001876831055,7.3632001876831055,7.693600177764893,-66.9431381225586,-71.81785583496094,-64.63854217529297,-99.09258270263672,-61.55654525756836,-58.49103546142578,-62.278831481933594,-65.9429702758789,1,1,1,1,1685982499.8627498
True,1.7148025035858154,6.937069416046143,2.388625383377075,0.9121591448783875,8.02400016784668,7.3632001876831055,7.3632001876831055,7.693600177764893,-66.9431381225586,-71.81785583496094,-64.63854217529297,-99.09258270263672,-61.55654525756836,-58.49103546142578,-62.278831481933594,-65.9429702758789,1,1,1,1,1685982500.368387
True,1.9732691049575806,7.309964656829834,1.974255084991455,0.9121592044830322,8.02400016784668,7.3632001876831055,7.3632001876831055,7.693600177764893,-66.91494750976562,-78.93666076660156,-68.74381256103516,-73.93528747558594,-63.90674591064453,-59.9833869934082,-62.935054779052734,-66.31769561767578,1,1,1,1,1685982500.8728151
True,1.7386798858642578,7.383150100708008,1.979879379272461,0.9121592044830322,8.071200370788574,7.410399913787842,7.410399913787842,7.740799903869629,-67.54319763183594,-81.0300521850586,-69.45263671875,-77.0093765258789,-61.963165283203125,-58.82770919799805,-61.7853889465332,-66.0001220703125,1,1,1,1,1685982501.3791661
True,1.6997350454330444,7.322785377502441,1.962287187576294,0.6348214149475098,7.929599761962891,7.268799781799316,7.268799781799316,7.5991997718811035,-87.6104965209961,-85.1017074584961,-84.95703887939453,-101.28529357910156,-62.90679931640625,-58.369319915771484,-63.247825622558594,-65.58301544189453,1,1,1,1,1685982501.8862572
True,1.6833972930908203,7.261998176574707,1.9458613395690918,0.6870449185371399,7.882400035858154,7.22160005569458,7.22160005569458,7.552000045776367,-67.70696258544922,-73.2500991821289,-67.2540054321289,-99.18631744384766,-62.707908630371094,-59.68245315551758,-60.929813385009766,-67.90167999267578,1,1,1,1,1685982502.3925965
True,1.674333095550537,7.21004581451416,1.93192720413208,0.6881166100502014,7.83519983291626,7.1743998527526855,7.1743998527526855,7.504799842834473,-100.03083801269531,-102.02603149414062,-101.19757080078125,-98.65419006347656,-61.34954071044922,-59.405113220214844,-60.78670883178711,-65.68931579589844,1,1,1,1,1685982502.8988545
True,1.679052472114563,7.215581893920898,1.933409571647644,0.5494450330734253,7.882400035858154,7.22160005569458,7.22160005569458,7.552000045776367,-64.24229431152344,-82.37262725830078,-70.43556213378906,-76.98221588134766,-61.414215087890625,-58.667484283447266,-62.5242919921875,-65.5591812133789,1,1,1,1,1685982503.404481
True,1.6792303323745728,7.006476879119873,2.2385671138763428,0.6852923631668091,7.929599761962891,7.268799781799316,7.268799781799316,7.5991997718811035,-67.99608612060547,-85.9266357421875,-70.03002166748047,-83.01103210449219,-61.86997604370117,-59.084102630615234,-60.03696823120117,-67.69725799560547,1,1,1,1,1685982503.9100814
True,1.6792303323745728,7.006476879119873,2.2385671138763428,0.6852923631668091,7.929599761962891,7.268799781799316,7.268799781799316,7.5991997718811035,-67.99608612060547,-85.9266357421875,-70.03002166748047,-83.01103210449219,-61.86997604370117,-59.084102630615234,-60.03696823120117,-67.69725799560547,1,1,1,1,1685982504.4149547
False,2.6114776134490967,7.006476879119873,2.2385671138763428,0.6852923631668091,-1,-1,-1,-1,-73.52989196777344,-65.75057983398438,-66.70061492919922,-87.7828369140625,-92.92371368408203,-97.10132598876953,-94.42840576171875,-110.36642456054688,0,0,0,0,1685982504.9223738
True,1.720105528831482,7.268030166625977,1.990958571434021,0.8622652888298035,8.02400016784668,7.3632001876831055,7.3632001876831055,7.646399974822998,-102.8783187866211,-101.78096771240234,-100.68898010253906,-101.0794448852539,-65.37785339355469,-61.27754592895508,-61.86056137084961,-68.07563781738281,1,1,1,1,1685982505.4283864
True,1.720105528831482,7.268030166625977,1.990958571434021,0.8622652888298035,8.02400016784668,7.3632001876831055,7.3632001876831055,7.646399974822998,-102.8783187866211,-101.78096771240234,-100.68898010253906,-101.0794448852539,-65.37785339355469,-61.27754592895508,-61.86056137084961,-68.07563781738281,1,1,1,1,1685982505.9328718
True,1.9859280586242676,6.912199020385742,2.2351789474487305,0.9588408470153809,7.83519983291626,7.1743998527526855,7.1743998527526855,7.457600116729736,-65.88831329345703,-85.9889144897461,-70.28246307373047,-80.1668930053711,-61.88166427612305,-61.243003845214844,-59.34440612792969,-69.604736328125,1,1,1,1,1685982506.4384768
True,1.7493834495544434,7.067397117614746,1.9362820386886597,0.913125216960907,7.788000106811523,7.127200126647949,7.127200126647949,7.457600116729736,-70.0591049194336,-71.1661376953125,-67.14430236816406,-94.98652648925781,-61.420162200927734,-60.31459426879883,-59.20885467529297,-67.56208801269531,1,1,1,1,1685982506.9455662
True,1.7026176452636719,7.109353065490723,1.9095818996429443,0.912179172039032,7.788000106811523,7.127200126647949,7.127200126647949,7.457600116729736,-70.33638763427734,-71.0528564453125,-67.34965515136719,-97.51327514648438,-62.73606872558594,-60.33274841308594,-61.45882034301758,-66.19352722167969,1,1,1,1,1685982507.451869
True,1.6939489841461182,7.0067219734191895,2.1142609119415283,0.9121596217155457,7.83519983291626,7.1743998527526855,7.1743998527526855,7.504799842834473,-96.25201416015625,-101.73280334472656,-97.77296447753906,-100.3276138305664,-61.94120788574219,-59.36194610595703,-60.04108810424805,-65.6176986694336,1,1,1,1,1685982507.9594862
True,1.6921170949935913,7.1542744636535645,1.9442158937454224,0.9121592044830322,7.882400035858154,7.22160005569458,7.22160005569458,7.552000045776367,-68.76683807373047,-75.0378189086914,-66.89215087890625,-69.35919952392578,-62.747947692871094,-57.93824005126953,-60.073020935058594,-67.77336883544922,1,1,1,1,1685982508.4695199
True,1.6916552782058716,7.229827404022217,1.9404641389846802,0.9121592044830322,7.929599761962891,7.268799781799316,7.268799781799316,7.693600177764893,-92.78070068359375,-100.8866195678711,-92.94561004638672,-100.5416030883789,-62.96167755126953,-58.9408073425293,-60.039127349853516,-67.59715270996094,1,1,1,1,1685982508.9755175
True,1.6914780139923096,6.9947590827941895,2.2284326553344727,0.681044340133667,7.882400035858154,7.22160005569458,7.22160005569458,7.552000045776367,-88.40367126464844,-75.67931365966797,-86.35149383544922,-95.72013092041016,-63.9249153137207,-60.22489929199219,-59.821868896484375,-67.18456268310547,1,1,1,1,1685982509.4823432
True,1.6914780139923096,6.9947590827941895,2.2284326553344727,0.681044340133667,7.882400035858154,7.22160005569458,7.22160005569458,7.552000045776367,-88.40367126464844,-75.67931365966797,-86.35149383544922,-95.72013092041016,-63.9249153137207,-60.22489929199219,-59.821868896484375,-67.18456268310547,1,1,1,1,1685982509.9883432
True,1.8403927087783813,6.823278903961182,2.2144875526428223,0.8163146376609802,7.740799903869629,7.079999923706055,7.079999923706055,7.410399913787842,-66.87821197509766,-83.50308227539062,-69.85154724121094,-80.0523452758789,-61.356422424316406,-60.84562301635742,-58.33747863769531,-67.14437103271484,1,1,1,1,1685982510.494501
True,1.7073527574539185,6.999366283416748,1.918148398399353,0.7370005249977112,7.740799903869629,7.079999923706055,7.079999923706055,7.410399913787842,-69.42926788330078,-75.48662567138672,-66.60862731933594,-70.29930877685547,-61.1871223449707,-59.13383483886719,-59.416996002197266,-66.00184631347656,1,1,1,1,1685982510.999466
True,1.6953210830688477,7.080738067626953,1.9022125005722046,0.9085327982902527,7.788000106811523,7.127200126647949,7.127200126647949,7.410399913787842,-103.89982604980469,-102.35968017578125,-101.79434967041016,-101.38731384277344,-60.1788330078125,-59.313026428222656,-61.43942642211914,-67.51134490966797,1,1,1,1,1685982511.5064106
True,1.6932275295257568,7.111673831939697,1.9061286449432373,0.6809692978858948,7.83519983291626,7.127200126647949,7.1743998527526855,7.457600116729736,-66.94463348388672,-70.17151641845703,-65.24747467041016,-98.43109130859375,-63.07032012939453,-61.877864837646484,-61.281593322753906,-66.25621795654297,1,1,1,1,1685982512.013984
True,1.692512035369873,7.152902126312256,1.91667902469635,0.9073736071586609,7.83519983291626,7.1743998527526855,7.1743998527526855,7.504799842834473,-71.71747589111328,-68.35296630859375,-67.69345092773438,-91.19635009765625,-62.70296096801758,-58.84034729003906,-59.81635665893555,-66.70840454101562,1,1,1,1,1685982512.5216584
True,1.6927382946014404,7.141409397125244,1.9135420322418213,0.9120601415634155,7.788000106811523,7.127200126647949,7.127200126647949,7.457600116729736,-68.20159912109375,-79.04664611816406,-68.90933990478516,-74.1680679321289,-64.81000518798828,-60.05997848510742,-59.24751281738281,-67.55584716796875,1,1,1,1,1685982513.0267208
True,1.6821746826171875,7.339618682861328,1.6074508428573608,0.6927343010902405,7.83519983291626,7.127200126647949,7.127200126647949,7.457600116729736,-67.92288970947266,-81.63982391357422,-69.11615753173828,-77.13059997558594,-64.49593353271484,-61.91259002685547,-60.8223876953125,-66.28667449951172,1,1,1,1,1685982513.5328496
True,1.680631160736084,7.241481304168701,1.7818504571914673,0.6420022249221802,7.788000106811523,7.127200126647949,7.127200126647949,7.457600116729736,-102.6746826171875,-100.29130554199219,-99.54153442382812,-101.96163940429688,-62.70774459838867,-59.912227630615234,-58.44926071166992,-65.82948303222656,1,1,1,1,1685982514.04005
True,1.6809180974960327,7.239949703216553,1.683140754699707,0.7796545624732971,7.693600177764893,7.032800197601318,7.032800197601318,7.457600116729736,-67.5764389038086,-73.64288330078125,-65.9978256225586,-99.50548553466797,-60.869529724121094,-59.17707061767578,-60.22903060913086,-67.76569366455078,1,1,1,1,1685982514.546089
True,1.691848874092102,7.208296298980713,1.665391206741333,0.9556387066841125,7.646399974822998,6.985599994659424,6.985599994659424,7.315999984741211,-61.128318786621094,-66.55172729492188,-72.47853088378906,-62.401885986328125,-60.69845199584961,-58.49687576293945,-60.292789459228516,-67.47747039794922,1,1,1,1,1685982515.0515196
True,1.691848874092102,7.208296298980713,1.665391206741333,0.9556387066841125,7.646399974822998,6.985599994659424,6.985599994659424,7.315999984741211,-61.128318786621094,-66.55172729492188,-72.47853088378906,-62.401885986328125,-60.69845199584961,-58.49687576293945,-60.292789459228516,-67.47747039794922,1,1,1,1,1685982515.5581255
True,1.8319729566574097,7.321115016937256,1.5638231039047241,0.5857097506523132,7.740799903869629,7.079999923706055,7.079999923706055,7.410399913787842,-65.83262634277344,-85.27095031738281,-70.21521759033203,-79.48577880859375,-63.248836517333984,-59.22380447387695,-59.155941009521484,-65.28014373779297,1,1,1,1,1685982516.0641487
True,1.7103735208511353,7.373970031738281,1.568151831626892,0.7667336463928223,7.788000106811523,7.079999923706055,7.079999923706055,7.410399913787842,-97.05084991455078,-96.16338348388672,-97.12767791748047,-101.6204833984375,-64.3326644897461,-59.36796951293945,-59.32360076904297,-65.01140594482422,1,1,1,1,1685982516.5693433
True,1.7103735208511353,7.373970031738281,1.568151831626892,0.7667336463928223,7.788000106811523,7.079999923706055,7.079999923706055,7.410399913787842,-97.05084991455078,-96.16338348388672,-97.12767791748047,-101.6204833984375,-64.3326644897461,-59.36796951293945,-59.32360076904297,-65.01140594482422,1,1,1,1,1685982517.0751638
True,1.9867972135543823,7.3584794998168945,1.5641143321990967,0.911382794380188,7.740799903869629,7.079999923706055,7.032800197601318,7.3632001876831055,-93.16132354736328,-101.3417739868164,-100.64696502685547,-94.37924194335938,-63.84572219848633,-62.92037582397461,-59.69753646850586,-65.73869323730469,1,1,1,1,1685982517.5824575
True,1.7438364028930664,7.327435493469238,1.5574966669082642,0.865919828414917,7.693600177764893,7.032800197601318,7.032800197601318,7.315999984741211,-67.7576675415039,-74.941650390625,-65.71410369873047,-69.26852416992188,-63.006309509277344,-60.391483306884766,-60.64672088623047,-67.45417022705078,1,1,1,1,1685982518.0883403
True,1.7024118900299072,7.316113471984863,1.5550881624221802,0.5876412987709045,7.693600177764893,7.032800197601318,7.032800197601318,7.3632001876831055,-67.04010772705078,-85.98387908935547,-69.76565551757812,-79.38116455078125,-61.51735305786133,-59.11750030517578,-59.971351623535156,-66.9183578491211,1,1,1,1,1685982518.5942025
True,1.695206880569458,7.311492443084717,1.5541057586669922,0.8592187762260437,7.693600177764893,7.032800197601318,7.032800197601318,7.315999984741211,-68.27954864501953,-70.9337158203125,-69.69469451904297,-97.35802459716797,-61.11930465698242,-59.738311767578125,-60.41668701171875,-66.34901428222656,1,1,1,1,1685982519.1008012
True,1.6939507722854614,7.3095703125,1.553697109222412,0.8648403286933899,7.693600177764893,7.032800197601318,7.032800197601318,7.315999984741211,-69.28559875488281,-70.50320434570312,-65.82787322998047,-94.4856948852539,-61.772300720214844,-58.72269821166992,-61.3651123046875,-65.1472396850586,1,1,1,1,1685982519.6073864
True,1.6933531761169434,7.337900638580322,1.5597189664840698,0.818733811378479,7.740799903869629,7.079999923706055,7.032800197601318,7.3632001876831055,-100.3981704711914,-102.10301208496094,-100.49925231933594,-99.98136901855469,-62.686317443847656,-59.943756103515625,-60.473724365234375,-64.7078857421875,1,1,1,1,1685982520.1123297
True,1.6924561262130737,7.064672946929932,1.9732061624526978,0.8177793622016907,7.740799903869629,7.079999923706055,7.079999923706055,7.410399913787842,-68.84935760498047,-75.13864135742188,-66.95085906982422,-69.84937286376953,-63.50155258178711,-60.512699127197266,-59.20603561401367,-65.90501403808594,1,1,1,1,1685982520.6194744
False,2.620002031326294,7.064672946929932,1.9732061624526978,0.8177793622016907,-1,-1,-1,-1,-67.58145141601562,-85.59050750732422,-70.20452117919922,-86.66999816894531,-96.9184799194336,-96.92207336425781,-93.03041076660156,-110.5377197265625,0,0,0,0,1685982521.12732
True,1.8272095918655396,7.281865119934082,1.5757265090942383,0.6427914500236511,7.740799903869629,7.032800197601318,7.032800197601318,7.3632001876831055,-78.79659271240234,-63.67751693725586,-66.47523498535156,-95.13103485107422,-63.35087203979492,-60.508426666259766,-58.861141204833984,-64.26520538330078,1,1,1,1,1685982521.6338768
True,1.7123758792877197,7.322681427001953,1.5593593120574951,0.640977144241333,7.740799903869629,7.079999923706055,7.032800197601318,7.3632001876831055,-68.24727630615234,-66.43370819091797,-64.73412322998047,-88.55976104736328,-62.2950439453125,-60.307220458984375,-59.80244064331055,-63.9459114074707,1,1,1,1,1685982522.1401827
True,1.7123758792877197,7.322681427001953,1.5593593120574951,0.640977144241333,7.740799903869629,7.079999923706055,7.032800197601318,7.3632001876831055,-68.24727630615234,-66.43370819091797,-64.73412322998047,-88.55976104736328,-62.2950439453125,-60.307220458984375,-59.80244064331055,-63.9459114074707,1,1,1,1,1685982522.6459336
True,1.9776861667633057,7.271523952484131,1.5456949472427368,0.6759713292121887,7.646399974822998,6.985599994659424,6.985599994659424,7.315999984741211,-69.81015014648438,-75.2901840209961,-65.88755798339844,-67.87013244628906,-62.03019714355469,-58.41549301147461,-59.04243850708008,-65.96725463867188,1,1,1,1,1685982523.155989
True,1.7355626821517944,7.294236183166504,1.5504461526870728,0.9072717428207397,7.646399974822998,6.985599994659424,6.985599994659424,7.315999984741211,-67.83084106445312,-86.03649139404297,-70.67656707763672,-86.75808715820312,-63.3618278503418,-58.71077346801758,-59.65234375,-65.3812484741211,1,1,1,1,1685982523.6618528
True,1.7005919218063354,7.331819534301758,1.5584272146224976,0.8196120858192444,7.740799903869629,7.079999923706055,7.032800197601318,7.3632001876831055,-63.36247253417969,-64.67718505859375,-62.45932388305664,-95.0781478881836,-63.78310775756836,-59.891090393066406,-59.919715881347656,-65.8712158203125,1,1,1,1,1685982524.167818
True,1.690625548362732,7.340730667114258,1.560320496559143,0.4596802890300751,7.740799903869629,7.079999923706055,7.079999923706055,7.3632001876831055,-68.51073455810547,-71.25514221191406,-64.6393814086914,-93.69264221191406,-63.80531692504883,-61.975399017333984,-59.52179718017578,-65.75260925292969,1,1,1,1,1685982524.6722631
True,1.6891300678253174,7.315896511077881,1.555041790008545,0.683449923992157,7.693600177764893,7.032800197601318,6.985599994659424,7.315999984741211,-87.29808807373047,-100.33914184570312,-91.30752563476562,-99.2615966796875,-64.51612854003906,-61.479278564453125,-57.965721130371094,-64.96385955810547,1,1,1,1,1685982525.1806996
True,1.6759169101715088,7.308564186096191,1.553483247756958,0.6880428194999695,7.693600177764893,7.032800197601318,7.032800197601318,7.3632001876831055,-68.72662353515625,-78.96299743652344,-68.73281860351562,-73.96214294433594,-62.41135025024414,-59.825992584228516,-60.421241760253906,-64.45082092285156,1,1,1,1,1685982525.6858776
True,1.6970940828323364,7.306070327758789,1.5529531240463257,0.8150736689567566,7.693600177764893,7.032800197601318,6.985599994659424,7.315999984741211,-98.8999252319336,-102.15509796142578,-99.93367004394531,-101.07661437988281,-65.0146484375,-60.70409393310547,-58.09675979614258,-63.70039749145508,1,1,1,1,1685982526.1913075
False,2.622999906539917,7.306070327758789,1.5529531240463257,0.8150736689567566,-1,-1,-1,-1,-68.67668151855469,-71.60784912109375,-66.2972412109375,-96.08526611328125,-95.05066680908203,-100.96562194824219,-95.52528381347656,-107.97760009765625,0,0,0,0,1685982526.6979108
True,1.8339236974716187,7.241013050079346,1.5391247272491455,0.771029531955719,7.5991997718811035,6.938399791717529,6.938399791717529,7.268799781799316,-72.95095825195312,-66.56214904785156,-64.83474731445312,-80.3877182006836,-61.2194938659668,-59.29277801513672,-59.973445892333984,-66.26133728027344,1,1,1,1,1685982527.2067182
True,1.7168790102005005,6.868353366851807,2.0377416610717773,0.6318994760513306,7.693600177764893,6.985599994659424,6.985599994659424,7.315999984741211,-65.96695709228516,-80.32232666015625,-69.39310455322266,-76.00784301757812,-65.25164794921875,-60.47179412841797,-57.761627197265625,-63.87736892700195,1,1,1,1,1685982527.7124095
True,1.7047264575958252,6.756443023681641,2.059931993484497,0.629020094871521,7.646399974822998,6.985599994659424,6.938399791717529,7.268799781799316,-70.94056701660156,-79.00165557861328,-69.09453582763672,-76.14126586914062,-62.76942443847656,-61.28152084350586,-57.75103759765625,-65.46768951416016,1,1,1,1,1685982528.220193
True,1.6960047483444214,6.743350982666016,2.0611188411712646,0.6289604902267456,7.693600177764893,6.985599994659424,6.985599994659424,7.315999984741211,-103.10556030273438,-102.14469909667969,-101.5684814453125,-101.28804779052734,-65.14266204833984,-62.03446578979492,-57.34308624267578,-64.30719757080078,1,1,1,1,1685982528.7261386
True,1.6937111616134644,6.795426845550537,2.077521324157715,0.9062970280647278,7.740799903869629,7.079999923706055,7.032800197601318,7.3632001876831055,-66.3345947265625,-70.73115539550781,-64.86646270751953,-98.12777709960938,-61.33412551879883,-62.321510314941406,-58.27082443237305,-64.88587188720703,1,1,1,1,1685982529.2315986
True,1.6829781532287598,6.81245756149292,2.082772970199585,0.6926160454750061,7.882400035858154,7.079999923706055,7.032800197601318,7.410399913787842,-64.36263275146484,-67.66121673583984,-72.70841217041016,-67.6083755493164,-61.84181213378906,-60.4752197265625,-59.202476501464844,-65.00047302246094,1,1,1,1,1685982529.737481
True,1.6801047325134277,7.128711700439453,1.581498384475708,0.7344622015953064,7.693600177764893,7.032800197601318,6.985599994659424,7.315999984741211,-64.469482421875,-79.76469421386719,-70.33231353759766,-76.58074188232422,-60.854862213134766,-60.09304428100586,-59.52782440185547,-64.7935562133789,1,1,1,1,1685982530.2434232
True,1.6970728635787964,6.808829307556152,2.0292043685913086,0.6311435103416443,7.646399974822998,6.985599994659424,6.938399791717529,7.268799781799316,-69.55343627929688,-78.42677307128906,-68.86067962646484,-74.70596313476562,-63.170249938964844,-60.54540252685547,-57.70792770385742,-64.2828369140625,1,1,1,1,1685982530.7477496
True,1.6950775384902954,6.732318878173828,2.053619384765625,0.6290044784545898,7.646399974822998,6.938399791717529,6.938399791717529,7.268799781799316,-102.35039520263672,-100.60427856445312,-99.14608001708984,-101.53508758544922,-62.489620208740234,-62.287967681884766,-57.28105545043945,-62.7859992980957,1,1,1,1,1685982531.2529962
True,1.6942510604858398,6.920461654663086,1.7601426839828491,0.9062979817390442,7.5991997718811035,6.938399791717529,6.891200065612793,7.268799781799316,-67.41876983642578,-72.57205200195312,-65.48811340332031,-99.27312469482422,-63.441890716552734,-60.05986022949219,-59.388484954833984,-63.833984375,1,1,1,1,1685982531.7592223
False,2.621161460876465,6.920461654663086,1.7601426839828491,0.9062979817390442,-1,-1,-1,-1,-86.81840515136719,-93.07536315917969,-95.69940948486328,-83.76392364501953,-90.16083526611328,-98.66789245605469,-98.56498718261719,-92.0617904663086,0,0,0,0,1685982532.2644098
True,1.8416316509246826,6.988728046417236,1.7442961931228638,0.6785909533500671,7.646399974822998,6.985599994659424,6.938399791717529,7.268799781799316,-64.28361511230469,-84.56836700439453,-72.68251037597656,-81.90689849853516,-62.471839904785156,-61.21247482299805,-57.51346969604492,-64.55816650390625,1,1,1,1,1685982532.77111
True,1.7201188802719116,6.975698947906494,1.7394014596939087,0.7224327325820923,7.5991997718811035,6.938399791717529,6.891200065612793,7.22160005569458,-74.033935546875,-76.87120819091797,-69.15682983398438,-75.91649627685547,-63.68166732788086,-61.14287185668945,-56.763771057128906,-64.44035339355469,1,1,1,1,1685982533.279283
True,1.6986867189407349,6.999663352966309,1.7452272176742554,0.6771170496940613,7.646399974822998,6.985599994659424,6.938399791717529,7.268799781799316,-89.21037292480469,-87.6209945678711,-86.21803283691406,-101.41753387451172,-63.94621658325195,-62.50395202636719,-57.31103515625,-63.873050689697266,1,1,1,1,1685982533.786902
True,1.702380657196045,6.9757280349731445,1.7392457723617554,0.9072938561439514,7.552000045776367,6.891200065612793,6.891200065612793,7.22160005569458,-67.49430847167969,-75.846923828125,-66.5805435180664,-91.02477264404297,-63.81809616088867,-60.767452239990234,-58.40983200073242,-63.00667190551758,1,1,1,1,1685982534.2931116
True,1.696873664855957,6.938910961151123,1.7300649881362915,0.9120584726333618,7.504799842834473,6.843999862670898,6.843999862670898,7.1743998527526855,-94.25540924072266,-100.78713989257812,-100.95333862304688,-93.70030212402344,-62.075103759765625,-61.31184005737305,-57.11494064331055,-63.80377960205078,1,1,1,1,1685982534.7997587
True,1.6825858354568481,6.928361892700195,1.727434754371643,0.8197112083435059,7.552000045776367,6.843999862670898,6.843999862670898,7.1743998527526855,-67.02336120605469,-78.17691802978516,-68.86627197265625,-73.0751953125,-62.22255325317383,-62.98945999145508,-57.22935485839844,-62.79967498779297,1,1,1,1,1685982535.307574
True,1.6934105157852173,6.919177055358887,1.725144624710083,0.9102455377578735,7.552000045776367,6.843999862670898,6.843999862670898,7.1743998527526855,-68.02715301513672,-83.48180389404297,-69.88601684570312,-80.76160430908203,-64.55655670166016,-62.886863708496094,-56.25067138671875,-63.07740783691406,1,1,1,1,1685982535.81412
True,1.6944389343261719,6.946880340576172,1.7320518493652344,0.7272277474403381,7.5991997718811035,6.938399791717529,6.891200065612793,7.22160005569458,-73.86434173583984,-67.01506042480469,-66.99349212646484,-89.14454650878906,-61.612281799316406,-62.194766998291016,-57.6290397644043,-62.82368469238281,1,1,1,1,1685982536.3219764
True,1.693087100982666,7.03114652633667,1.7530616521835327,0.9120799899101257,7.646399974822998,6.985599994659424,6.985599994659424,7.315999984741211,-102.68817901611328,-101.82672882080078,-101.38246154785156,-100.78852081298828,-63.61644744873047,-61.16339874267578,-58.610958099365234,-63.182395935058594,1,1,1,1,1685982536.8311565
True,1.693087100982666,7.03114652633667,1.7530616521835327,0.9120799899101257,7.646399974822998,6.985599994659424,6.985599994659424,7.315999984741211,-102.68817901611328,-101.82672882080078,-101.38246154785156,-100.78852081298828,-63.61644744873047,-61.16339874267578,-58.610958099365234,-63.182395935058594,1,1,1,1,1685982537.336829
False,2.6204092502593994,7.03114652633667,1.7530616521835327,0.9120799899101257,-1,-1,-1,-1,-68.96807861328125,-74.82572937011719,-66.64152526855469,-69.50688171386719,-97.1113510131836,-94.55177307128906,-92.89978790283203,-99.08124542236328,0,0,0,0,1685982537.8419423
False,3.2964441776275635,7.03114652633667,1.7530616521835327,0.9120799899101257,-1,-1,-1,-1,-71.22602844238281,-82.68400573730469,-69.01712036132812,-80.5577392578125,-95.60545349121094,-96.91539001464844,-94.12850952148438,-108.31047058105469,0,0,0,0,1685982538.347269
True,1.9187116622924805,6.940461158752441,1.7304513454437256,0.6897137761116028,7.552000045776367,6.891200065612793,6.843999862670898,7.1743998527526855,-68.4180908203125,-73.93789672851562,-67.1762466430664,-97.42449188232422,-63.084754943847656,-61.0498046875,-56.31132507324219,-61.50190353393555,1,1,1,1,1685982538.8557713
True,1.7341855764389038,6.923466205596924,1.726214051246643,0.907555103302002,7.504799842834473,6.843999862670898,6.796800136566162,7.1743998527526855,-69.92123413085938,-68.37503814697266,-65.3284683227539,-91.77700805664062,-63.976707458496094,-61.313819885253906,-56.454734802246094,-63.11219024658203,1,1,1,1,1685982539.3608053
True,1.6912620067596436,7.096737384796143,1.5108585357666016,0.7291789650917053,7.552000045776367,6.843999862670898,6.843999862670898,7.1743998527526855,-68.29376220703125,-75.95944213867188,-67.47142791748047,-70.23953247070312,-60.52861022949219,-64.00714874267578,-57.20669937133789,-61.509483337402344,1,1,1,1,1685982539.8663397
True,1.6944880485534668,7.159057140350342,1.5219221115112305,0.9083715677261353,7.5991997718811035,6.891200065612793,6.891200065612793,7.22160005569458,-86.89427185058594,-98.8749771118164,-86.24712371826172,-96.57681274414062,-66.71267700195312,-62.317806243896484,-57.13214111328125,-62.96503829956055,1,1,1,1,1685982540.3751843
True,1.6946271657943726,7.18746280670166,1.5277626514434814,1.0045267343521118,7.5991997718811035,6.938399791717529,6.891200065612793,7.22160005569458,-63.43960189819336,-65.45694732666016,-61.8226318359375,-93.26931762695312,-64.29048919677734,-61.22358703613281,-56.394798278808594,-61.95960235595703,1,1,1,1,1685982540.882056
True,1.6950762271881104,7.143147945404053,1.518324851989746,0.729179322719574,7.552000045776367,6.891200065612793,6.843999862670898,7.1743998527526855,-67.87854766845703,-71.20913696289062,-64.9240493774414,-96.80767059326172,-65.00255584716797,-60.61787414550781,-56.696754455566406,-60.78510665893555,1,1,1,1,1685982541.38977
