position_valid,std,x,y,z,distance_r0,distance_r1,distance_r2,distance_r3,nsd_r0,nsd_r1,nsd_r2,nsd_r3,rssi_r0,rssi_r1,rssi_r2,rssi_r3,valid_r0,valid_r1,valid_r2,valid_r3,timestamp
True,2.1556575298309326,12.315667152404785,9.621679306030273,12.011198043823242,20.154399871826172,19.540800094604492,19.63520050048828,19.918399810791016,-65.92877960205078,-76.8372802734375,-66.77367401123047,-93.60108184814453,-72.11660766601562,-67.56790924072266,-71.76248168945312,-67.02193450927734,1,1,1,1,1685983244.1104908
True,2.1600496768951416,12.31074333190918,9.618080139160156,12.00977611541748,20.154399871826172,19.540800094604492,19.63520050048828,19.871200561523438,-102.86573791503906,-103.06217956542969,-100.71014404296875,-101.83548736572266,-70.02703857421875,-65.29642486572266,-73.77455139160156,-68.43301391601562,1,1,1,1,1685983244.6154912
True,2.1683058738708496,12.29712963104248,9.607527732849121,12.009733200073242,20.154399871826172,19.540800094604492,19.58799934387207,19.871200561523438,-65.4885482788086,-87.41766357421875,-73.50289916992188,-82.42729949951172,-71.8404769897461,-66.5023422241211,-73.87480926513672,-66.61737823486328,1,1,1,1,1685983245.1210618
True,2.163721799850464,12.266419410705566,9.583562850952148,12.10128402709961,20.154399871826172,19.540800094604492,19.58799934387207,19.871200561523438,-67.54358673095703,-81.20259094238281,-69.67924499511719,-75.12699127197266,-72.3030014038086,-66.89952850341797,-73.16226959228516,-66.70634460449219,1,1,1,1,1685983245.6280086
True,2.15739107131958,12.249831199645996,9.570611953735352,12.104045867919922,20.107200622558594,19.493600845336914,19.58799934387207,19.871200561523438,-67.5721435546875,-69.06778717041016,-67.69874572753906,-89.2290267944336,-71.00142669677734,-66.59845733642578,-74.16053771972656,-67.25215911865234,1,1,1,1,1685983246.1335506
True,2.15739107131958,12.249831199645996,9.570611953735352,12.104045867919922,20.107200622558594,19.493600845336914,19.58799934387207,19.871200561523438,-67.5721435546875,-69.06778717041016,-67.69874572753906,-89.2290267944336,-71.00142669677734,-66.59845733642578,-74.16053771972656,-67.25215911865234,1,1,1,1,1685983246.641889
False,4.578460693359375,12.249831199645996,9.570611953735352,12.104045867919922,-1,-1,-1,-1,-97.8584976196289,-103.33169555664062,-97.99833679199219,-99.59619903564453,-90.64857482910156,-98.02114868164062,-98.66182708740234,-92.30538940429688,0,0,0,0,1685983247.1478722
True,2.6648571491241455,12.434934616088867,9.715234756469727,11.963428497314453,20.34320068359375,19.72960090637207,19.77680015563965,20.059999465942383,-65.84280395507812,-81.66289520263672,-70.08776092529297,-74.4700927734375,-70.4791030883789,-65.1188735961914,-76.07535552978516,-67.65176391601562,1,1,1,1,1685983247.654189
True,2.2981820106506348,12.474193572998047,9.7459077835083,12.008336067199707,20.390399932861328,19.77680015563965,19.823999404907227,20.107200622558594,-95.79149627685547,-102.65776824951172,-97.82097625732422,-100.68651580810547,-73.36823272705078,-66.88908386230469,-73.30435943603516,-67.08924865722656,1,1,1,1,1685983248.1614492
True,2.1832852363586426,12.5133695602417,9.77651596069336,12.009690284729004,20.390399932861328,19.77680015563965,19.871200561523438,20.154399871826172,-66.95040893554688,-72.52185821533203,-66.45783233642578,-92.80244445800781,-70.94666290283203,-66.36644744873047,-74.56416320800781,-67.78388977050781,1,1,1,1,1685983248.6751635
True,2.1487486362457275,12.6091890335083,9.851378440856934,12.101283073425293,20.626399993896484,20.012800216674805,20.059999465942383,20.34320068359375,-64.43952178955078,-74.18081665039062,-64.98406982421875,-100.20355987548828,-66.86810302734375,-66.64570617675781,-73.57764434814453,-67.09061431884766,1,1,1,1,1685983249.1833446
True,2.131969690322876,12.839289665222168,10.031152725219727,11.692060470581055,20.815200805664062,20.20159912109375,20.24880027770996,20.531999588012695,-90.0244140625,-97.86894989013672,-89.7130126953125,-99.5327377319336,-70.04610443115234,-68.4963607788086,-75.1157455444336,-68.5349349975586,1,1,1,1,1685983249.6882474
True,2.1204793453216553,12.688336372375488,10.391587257385254,12.00014877319336,21.003999710083008,20.390399932861328,20.437599182128906,20.720800399780273,-65.64708709716797,-82.06414794921875,-69.88845825195312,-76.08634185791016,-72.29578399658203,-68.22452545166016,-73.57591247558594,-68.92133331298828,1,1,1,1,1685983250.1962628
True,2.1202573776245117,12.635464668273926,10.514364242553711,12.452596664428711,21.192800521850586,20.579200744628906,20.673599243164062,20.95680046081543,-98.62134552001953,-102.46123504638672,-100.18793487548828,-100.84007263183594,-71.84362030029297,-67.5796890258789,-75.37525939941406,-68.39937591552734,1,1,1,1,1685983250.7025108
True,2.1136889457702637,12.72757625579834,10.648781776428223,12.374832153320312,21.38159942626953,20.76799964904785,20.86240005493164,21.145599365234375,-68.09285736083984,-68.88060760498047,-66.36351013183594,-87.702880859375,-72.42237091064453,-67.90093994140625,-76.00902557373047,-69.5543441772461,1,1,1,1,1685983251.209461
True,2.1041338443756104,12.876379013061523,10.793562889099121,12.418231964111328,21.617599487304688,21.003999710083008,21.098400115966797,21.38159942626953,-64.78826904296875,-71.90081024169922,-63.729270935058594,-101.46076202392578,-72.07551574707031,-67.28622436523438,-77.5005874633789,-71.04938507080078,1,1,1,1,1685983251.7140572
True,2.094191789627075,13.084295272827148,10.975106239318848,12.328022003173828,21.853599548339844,21.239999771118164,21.334400177001953,21.617599487304688,-66.94174194335938,-84.12741088867188,-70.02658081054688,-74.69075012207031,-72.72602844238281,-67.62528991699219,-77.07017517089844,-70.07968139648438,1,1,1,1,1685983252.2202148
False,2.895796775817871,13.084295272827148,10.975106239318848,12.328022003173828,-1,-1,-1,-1,-64.80767059326172,-84.98725891113281,-70.74396514892578,-78.30842590332031,-91.60985565185547,-94.17855834960938,-94.24199676513672,-95.69014739990234,0,0,0,0,1685983252.725097
True,2.2860727310180664,13.436732292175293,11.273754119873047,12.278776168823242,22.278400421142578,21.6648006439209,21.711999893188477,21.99519920349121,-104.21894836425781,-102.2654800415039,-101.60242462158203,-102.42886352539062,-71.85643005371094,-68.49803924560547,-75.04025268554688,-69.51834106445312,1,1,1,1,1685983253.231175
True,2.130037784576416,13.735163688659668,11.52481460571289,12.003425598144531,22.514400482177734,21.900800704956055,21.947999954223633,22.231199264526367,-67.03099060058594,-71.6424789428711,-66.85450744628906,-93.17059326171875,-69.55936431884766,-70.52902221679688,-75.05073547363281,-70.87452697753906,1,1,1,1,1685983253.7368386
True,2.0828166007995605,14.002123832702637,11.749043464660645,11.949291229248047,22.75040054321289,22.13680076599121,22.18400001525879,22.467199325561523,-75.99628448486328,-62.54118728637695,-64.09752655029297,-97.05484771728516,-72.26797485351562,-67.96123504638672,-74.2483139038086,-69.36248779296875,1,1,1,1,1685983254.2425935
True,2.0645217895507812,14.135887145996094,11.861367225646973,12.359524726867676,22.986400604248047,22.372800827026367,22.420000076293945,22.70319938659668,-65.93294525146484,-86.01783752441406,-70.43976593017578,-80.86307525634766,-69.10399627685547,-67.15190887451172,-75.1918716430664,-70.01737976074219,1,1,1,1,1685983254.7485335
True,2.0488905906677246,14.308955192565918,12.006619453430176,12.372001647949219,23.222400665283203,22.561599731445312,22.6560001373291,22.939199447631836,-65.63988494873047,-85.191650390625,-70.89456939697266,-78.35972595214844,-73.09083557128906,-67.41950225830078,-75.9056167602539,-69.78167724609375,1,1,1,1,1685983255.2558413
True,2.0395700931549072,14.500112533569336,12.167031288146973,12.372381210327148,24.213600158691406,22.79759979248047,22.84480094909668,23.175199508666992,-99.68424224853516,-101.15769958496094,-97.21411895751953,-101.65582275390625,-71.25408172607422,-67.19828796386719,-75.69280242919922,-70.78369140625,1,1,1,1,1685983255.7615972
True,2.0413243770599365,14.53586483001709,12.197035789489746,12.280862808227539,23.26959991455078,22.608800888061523,22.70319938659668,22.986400604248047,-67.74967193603516,-69.47601318359375,-66.03858947753906,-90.34796142578125,-73.15902709960938,-68.36381530761719,-75.44529724121094,-70.76062774658203,1,1,1,1,1685983256.2672431
True,2.028738498687744,14.642547607421875,12.558570861816406,12.369608879089355,23.88319969177246,23.222400665283203,23.31679916381836,23.600000381469727,-76.65340423583984,-63.51018524169922,-64.731689453125,-95.44799041748047,-71.5029296875,-68.10304260253906,-75.14766693115234,-71.23284149169922,1,1,1,1,1685983256.7735949
True,2.0209057331085205,14.846967697143555,12.839905738830566,12.235014915466309,24.119199752807617,23.45840072631836,23.552799224853516,23.836000442504883,-65.83808135986328,-86.66450500488281,-71.10192108154297,-78.72579956054688,-72.24083709716797,-67.34272003173828,-75.51171112060547,-70.3851318359375,1,1,1,1,1685983257.2800515
True,2.0153615474700928,15.013428688049316,13.024932861328125,12.322449684143066,24.260799407958984,23.647199630737305,23.741600036621094,24.024799346923828,-66.9754638671875,-86.93090057373047,-70.22035217285156,-79.73261260986328,-73.93277740478516,-68.18682861328125,-76.01811981201172,-71.46104431152344,1,1,1,1,1685983257.7871213
False,2.884455680847168,15.013428688049316,13.024932861328125,12.322449684143066,-1,-1,-1,-1,-94.52183532714844,-93.50480651855469,-95.65554809570312,-102.07707214355469,-94.61237335205078,-96.8499984741211,-94.59862518310547,-99.79725646972656,0,0,0,0,1685983258.2917755
True,2.203571319580078,15.365320205688477,13.349349021911621,12.27868938446045,24.732799530029297,24.119199752807617,24.166400909423828,24.49679946899414,-68.35204315185547,-67.9829330444336,-65.46624755859375,-82.79508209228516,-73.86984252929688,-67.97960662841797,-76.33939361572266,-73.41999053955078,1,1,1,1,1685983258.7983477
True,2.0544300079345703,15.572793960571289,13.534322738647461,12.323779106140137,24.968799591064453,24.355199813842773,24.40239906311035,24.68560028076172,-93.5469741821289,-102.39128875732422,-93.21878814697266,-102.25215911865234,-73.56210327148438,-67.29800415039062,-76.61026763916016,-73.95126342773438,1,1,1,1,1685983259.3058908
True,2.0137760639190674,15.783798217773438,13.719440460205078,12.27938461303711,25.20479965209961,24.59119987487793,24.638399124145508,24.921600341796875,-66.56551361083984,-83.92811584472656,-69.95355987548828,-76.52447509765625,-69.52616119384766,-68.29114532470703,-76.70237731933594,-73.50880432128906,1,1,1,1,1685983259.8112128
True,2.0000102519989014,15.982888221740723,13.893198013305664,12.323799133300781,26.148799896240234,24.827199935913086,24.874399185180664,25.15760040283203,-66.12760925292969,-84.82048797607422,-70.34207916259766,-80.5058364868164,-73.75770568847656,-69.06785583496094,-78.03746795654297,-74.50606536865234,1,1,1,1,1685983260.3217266
True,1.9998692274093628,16.25531005859375,14.130300521850586,11.867505073547363,25.676799774169922,25.016000747680664,25.063199996948242,25.393600463867188,-67.8090591430664,-66.58827209472656,-65.66654205322266,-86.87010192871094,-74.4295883178711,-68.41452026367188,-77.90302276611328,-76.1779556274414,1,1,1,1,1685983260.8270621
True,2.0454118251800537,16.457069396972656,14.305810928344727,11.945157051086426,25.8656005859375,25.20479965209961,25.2992000579834,25.582399368286133,-74.57966613769531,-68.15637969970703,-65.83289337158203,-79.85049438476562,-72.83509826660156,-67.92118072509766,-76.07209777832031,-76.66107940673828,1,1,1,1,1685983261.3335602
True,2.1243836879730225,16.457050323486328,14.574728965759277,12.17634105682373,26.054399490356445,25.440799713134766,26.148799896240234,25.81839942932129,-103.32966613769531,-103.09302520751953,-100.39460754394531,-102.0877456665039,-75.23821258544922,-69.38865661621094,-78.22022247314453,-79.02381896972656,1,1,1,1,1685983261.8398237
True,2.1552672386169434,16.58796501159668,14.821367263793945,11.908784866333008,26.2903995513916,25.629600524902344,25.724000930786133,26.007200241088867,-66.03887939453125,-84.76313018798828,-70.11517333984375,-77.93175506591797,-74.5882339477539,-70.52294921875,-78.40531921386719,-80.14379119873047,1,1,1,1,1685983262.3450944
True,2.190248966217041,16.6528263092041,14.939448356628418,12.358293533325195,27.281600952148438,25.81839942932129,25.912799835205078,26.195999145507812,-65.25642395019531,-85.57990264892578,-70.5771484375,-80.08406829833984,-73.28083038330078,-68.86318969726562,-75.71078491210938,-80.07051086425781,1,1,1,1,1685983262.850538
True,2.2210350036621094,16.724929809570312,15.032644271850586,12.280434608459473,26.526399612426758,25.8656005859375,25.959999084472656,26.2903995513916,-71.73188018798828,-65.9705810546875,-65.30986022949219,-83.2014389038086,-73.47470092773438,-69.66584014892578,-76.82896423339844,-81.07440185546875,1,1,1,1,1685983263.3579187
False,3.2123842239379883,16.724929809570312,15.032644271850586,12.280434608459473,-1,-1,-1,-1,-72.64271545410156,-69.4043197631836,-66.62792205810547,-77.20581817626953,-94.31343841552734,-99.5707015991211,-94.97930145263672,-108.54551696777344,0,0,0,0,1685983263.8631752
True,2.493367910385132,16.956172943115234,15.25694751739502,12.278030395507812,26.856800079345703,26.243200302124023,26.337600708007812,26.620800018310547,-104.26029205322266,-102.59810638427734,-100.9598388671875,-101.64248657226562,-72.46955871582031,-70.05265808105469,-78.69762420654297,-79.4190444946289,1,1,1,1,1685983264.3722148
True,2.3874292373657227,16.943687438964844,15.529294967651367,12.415289878845215,27.09280014038086,26.47920036315918,26.57360076904297,27.423200607299805,-66.53069305419922,-86.65630340576172,-70.65636444091797,-81.21280670166016,-76.17068481445312,-69.08171081542969,-78.28343200683594,-84.83370971679688,1,1,1,1,1685983264.8784232
True,2.4875428676605225,17.042285919189453,15.742300987243652,12.282167434692383,27.328800201416016,26.667999267578125,27.375999450683594,-1,-67.10091400146484,-86.70914459228516,-70.30619812011719,-79.72688293457031,-77.38163757324219,-68.76101684570312,-77.55715942382812,-82.57713317871094,1,1,1,0,1685983265.3842368
True,2.584961414337158,17.05731964111328,16.358135223388672,12.193427085876465,27.800800323486328,27.139999389648438,27.234399795532227,-1,-70.28189849853516,-68.36786651611328,-65.65502166748047,-81.69409942626953,-75.78873443603516,-69.42350769042969,-78.45549774169922,-85.40582275390625,1,1,1,0,1685983265.8904984
True,2.584961414337158,17.05731964111328,16.358135223388672,12.193427085876465,27.800800323486328,27.139999389648438,27.234399795532227,-1,-70.28189849853516,-68.36786651611328,-65.65502166748047,-81.69409942626953,-75.78873443603516,-69.42350769042969,-78.45549774169922,-85.40582275390625,1,1,1,0,1685983266.3969288
True,2.7368123531341553,17.01991844177246,17.028148651123047,12.186385154724121,28.22559928894043,27.564800262451172,27.65920066833496,27.895200729370117,-66.08837127685547,-84.74404907226562,-70.49248504638672,-78.00174713134766,-74.99076843261719,-68.9568862915039,-79.71415710449219,-80.52313995361328,1,1,1,1,1685983266.903866
True,2.8375461101531982,17.059423446655273,17.29990005493164,12.275206565856934,28.461599349975586,27.847999572753906,27.942399978637695,28.88640022277832,-93.21247863769531,-102.98285675048828,-96.77273559570312,-100.91300964355469,-74.91460418701172,-69.68698120117188,-78.86888885498047,-80.93740844726562,1,1,1,1,1685983267.4102151
True,2.9075732231140137,16.953413009643555,17.56731414794922,12.3236722946167,28.555999755859375,27.895200729370117,28.036800384521484,28.27280044555664,-66.36532592773438,-68.33160400390625,-66.05447387695312,-88.2181625366211,-76.04292297363281,-70.5469741821289,-76.25336456298828,-85.4214096069336,1,1,1,1,1685983267.9167864
True,2.9666244983673096,16.897624969482422,17.738222122192383,12.37091064453125,28.603200912475586,27.989599227905273,28.036800384521484,28.414400100708008,-66.7938461303711,-70.48880767822266,-66.02912902832031,-88.3154296875,-76.26863861083984,-69.50411987304688,-80.38941192626953,-84.57698059082031,1,1,1,1,1685983268.4217155
True,2.9666244983673096,16.897624969482422,17.738222122192383,12.37091064453125,28.603200912475586,27.989599227905273,28.036800384521484,28.414400100708008,-66.7938461303711,-70.48880767822266,-66.02912902832031,-88.3154296875,-76.26863861083984,-69.50411987304688,-80.38941192626953,-84.57698059082031,1,1,1,1,1685983268.9274745
False,3.800818681716919,16.897624969482422,17.738222122192383,12.37091064453125,-1,-1,-1,-1,-96.42096710205078,-100.7907485961914,-100.42137145996094,-100.33543395996094,-92.26423645019531,-96.05360412597656,-94.38850402832031,-108.2634048461914,0,0,0,0,1685983269.4351685
False,4.482365608215332,16.897624969482422,17.738222122192383,12.37091064453125,-1,-1,-1,-1,-67.74716186523438,-86.46680450439453,-69.65081024169922,-79.19326782226562,-92.16888427734375,-98.6485824584961,-94.08438873291016,-92.46159362792969,0,0,0,0,1685983269.9410362
True,3.5527522563934326,16.903411865234375,17.939720153808594,12.278973579406738,28.697599411010742,28.083999633789062,28.17840003967285,28.555999755859375,-102.73719787597656,-102.91516876220703,-101.23574829101562,-101.64429473876953,-75.79352569580078,-70.26704406738281,-80.03498840332031,-80.91594696044922,1,1,1,1,1685983270.4487922
True,3.3172905445098877,16.903175354003906,18.014034271240234,12.278021812438965,28.744800567626953,28.083999633789062,28.17840003967285,28.461599349975586,-68.78840637207031,-67.39749145507812,-64.97718048095703,-84.60902404785156,-73.7696762084961,-69.63734436035156,-77.786376953125,-85.69931030273438,1,1,1,1,1685983270.9551034
True,3.0067036151885986,16.88925552368164,18.0725154876709,12.325148582458496,28.79199981689453,28.131200790405273,28.22559928894043,29.075199127197266,-79.21202087402344,-88.4381103515625,-91.86328887939453,-85.34292602539062,-77.43873596191406,-69.54527282714844,-76.82842254638672,-84.95758819580078,1,1,1,1,1685983271.4617176
True,2.9807705879211426,16.88507652282715,18.08348846435547,12.325191497802734,28.744800567626953,28.083999633789062,28.22559928894043,-1,-68.28521728515625,-85.23351287841797,-69.44609832763672,-79.69176483154297,-75.06610870361328,-71.11466217041016,-81.1137924194336,-82.71127319335938,1,1,1,0,1685983271.9774878
True,3.005497932434082,16.921239852905273,18.131221771240234,12.32519245147705,28.83919906616211,28.22559928894043,28.31999969482422,28.697599411010742,-102.2806167602539,-102.42888641357422,-101.6314926147461,-100.94700622558594,-76.58428192138672,-69.0663070678711,-79.39962768554688,-85.1672592163086,1,1,1,1,1685983272.482813
True,3.0136406421661377,16.941253662109375,18.15827751159668,12.370957374572754,28.88640022277832,28.22559928894043,28.31999969482422,-1,-71.54573059082031,-66.72850036621094,-65.45752716064453,-80.95184326171875,-76.60284423828125,-69.18418884277344,-80.04984283447266,-83.64326477050781,1,1,1,0,1685983272.989063
True,2.9589250087738037,16.966899871826172,18.18944549560547,12.326583862304688,28.88640022277832,28.27280044555664,28.36720085144043,28.650400161743164,-66.57886505126953,-70.19868469238281,-66.20993041992188,-94.06079864501953,-75.11267852783203,-69.8332290649414,-79.60188293457031,-82.76673889160156,1,1,1,1,1685983273.4954312
True,2.8830726146698,16.830257415771484,18.315568923950195,12.370999336242676,28.9335994720459,28.31999969482422,28.414400100708008,28.79199981689453,-68.31932830810547,-85.15087127685547,-74.58309936523438,-86.64911651611328,-73.66665649414062,-68.7925033569336,-76.9615249633789,-85.58589172363281,1,1,1,1,1685983274.0013347
True,2.8229072093963623,16.771902084350586,18.41318130493164,12.41811466217041,29.027999877929688,28.36720085144043,28.461599349975586,29.59440040588379,-67.73900604248047,-81.38473510742188,-69.80194854736328,-74.64116668701172,-75.70427703857422,-68.59166717529297,-78.50491333007812,-83.1187744140625,1,1,1,1,1685983274.5076735
True,2.8229072093963623,16.771902084350586,18.41318130493164,12.41811466217041,29.027999877929688,28.36720085144043,28.461599349975586,29.59440040588379,-67.73900604248047,-81.38473510742188,-69.80194854736328,-74.64116668701172,-75.70427703857422,-68.59166717529297,-78.50491333007812,-83.1187744140625,1,1,1,1,1685983275.0140345
True,3.2050483226776123,16.731338500976562,18.4686279296875,12.233729362487793,28.98080062866211,28.31999969482422,28.414400100708008,28.697599411010742,-73.83869171142578,-66.71022033691406,-65.75480651855469,-79.45186614990234,-69.3740005493164,-68.94844818115234,-78.427490234375,-81.02799987792969,1,1,1,1,1685983275.5191453
True,2.9991965293884277,16.729772567749023,18.5164794921875,12.108038902282715,28.9335994720459,28.31999969482422,28.414400100708008,28.744800567626953,-70.07705688476562,-67.08277130126953,-66.5664291381836,-83.22699737548828,-77.68875122070312,-68.91071319580078,-77.81563568115234,-86.84237670898438,1,1,1,1,1685983276.0262403
True,2.9878921508789062,16.744075775146484,18.557456970214844,12.058473587036133,28.98080062866211,28.31999969482422,28.414400100708008,28.697599411010742,-64.91885375976562,-87.07686614990234,-71.7115707397461,-81.41727447509766,-79.73002624511719,-70.91577911376953,-80.97280883789062,-85.7864990234375,1,1,1,1,1685983276.5336957
True,2.9646036624908447,16.7027587890625,18.527027130126953,12.285859107971191,28.9335994720459,28.31999969482422,28.414400100708008,28.650400161743164,-65.41275024414062,-86.49787139892578,-70.66107940673828,-78.56104278564453,-78.27053833007812,-70.83068084716797,-79.41482543945312,-80.63402557373047,1,1,1,1,1685983277.0396113
True,3.09892201423645,16.712621688842773,18.54583740234375,12.109613418579102,28.9335994720459,28.31999969482422,28.414400100708008,28.744800567626953,-86.7467041015625,-88.68079376220703,-93.57402038574219,-87.84849548339844,-78.77133178710938,-71.84867858886719,-79.49259948730469,-82.82140350341797,1,1,1,1,1685983277.545599
True,3.1456491947174072,16.71934700012207,18.558761596679688,12.058520317077637,28.9335994720459,28.31999969482422,29.075199127197266,29.311199188232422,-67.45623779296875,-69.19876098632812,-66.6784439086914,-86.98421478271484,-76.07987213134766,-70.06993865966797,-79.43836212158203,-85.09237670898438,1,1,1,1,1685983278.0508504
True,3.124655246734619,16.70301055908203,18.544340133666992,12.102755546569824,28.88640022277832,28.27280044555664,28.36720085144043,28.744800567626953,-97.6758804321289,-98.63478088378906,-97.06519317626953,-102.11920928955078,-75.75249481201172,-68.0831298828125,-77.21297454833984,-85.53965759277344,1,1,1,1,1685983278.55734
True,3.045194387435913,16.69473648071289,18.53764533996582,12.058314323425293,28.88640022277832,28.22559928894043,28.31999969482422,28.603200912475586,-65.27291107177734,-87.49143981933594,-72.37384033203125,-81.88587188720703,-74.01412963867188,-68.76139831542969,-79.56104278564453,-83.85755157470703,1,1,1,1,1685983279.0630217
True,2.9351820945739746,16.671585083007812,18.513521194458008,12.102749824523926,28.88640022277832,28.22559928894043,28.31999969482422,28.603200912475586,-66.44132232666016,-83.8250961303711,-70.45010375976562,-76.77326202392578,-75.90941619873047,-68.22021484375,-77.92827606201172,-83.67264556884766,1,1,1,1,1685983279.5686574
True,2.9258768558502197,16.657594680786133,18.49884796142578,12.012537956237793,28.83919906616211,28.17840003967285,28.27280044555664,28.555999755859375,-59.9819221496582,-62.89757537841797,-68.29533386230469,-62.581241607666016,-76.19120025634766,-68.46331787109375,-77.66132354736328,-84.5818099975586,1,1,1,1,1685983280.075591
True,2.9258768558502197,16.657594680786133,18.49884796142578,12.012537956237793,28.83919906616211,28.17840003967285,28.27280044555664,28.555999755859375,-59.9819221496582,-62.89757537841797,-68.29533386230469,-62.581241607666016,-76.19120025634766,-68.46331787109375,-77.66132354736328,-84.5818099975586,1,1,1,1,1685983280.5828552
True,3.1264474391937256,16.72312355041504,18.572280883789062,11.793599128723145,28.88640022277832,28.22559928894043,28.36720085144043,28.603200912475586,-100.8523941040039,-102.89079284667969,-98.52448272705078,-101.68650817871094,-75.72953796386719,-68.51970672607422,-79.21855926513672,-81.10184478759766,1,1,1,1,1685983281.0879104
True,2.7920761108398438,16.74159812927246,18.593111038208008,11.836061477661133,28.88640022277832,28.27280044555664,28.36720085144043,28.603200912475586,-69.80884552001953,-88.77477264404297,-76.21200561523438,-88.47006225585938,-76.28077697753906,-68.88909912109375,-77.22075653076172,-82.68733978271484,1,1,1,1,1685983281.5995686
True,2.6985838413238525,16.712812423706055,18.56128692626953,12.09604263305664,28.9335994720459,28.27280044555664,28.36720085144043,28.650400161743164,-66.89393615722656,-86.81110382080078,-70.39451599121094,-81.3729019165039,-77.0304183959961,-68.28758239746094,-77.1402359008789,-84.91162872314453,1,1,1,1,1685983282.10604
True,2.706847667694092,16.699127197265625,18.54616355895996,12.103887557983398,28.9335994720459,28.27280044555664,28.36720085144043,28.650400161743164,-61.16688537597656,-65.43391418457031,-72.08858489990234,-62.72700500488281,-75.49080657958984,-68.21182250976562,-77.63319396972656,-76.75784301757812,1,1,1,1,1685983282.6129565
True,2.723759412765503,16.673500061035156,18.517742156982422,12.104124069213867,28.88640022277832,28.22559928894043,28.31999969482422,28.603200912475586,-69.7958984375,-66.70075988769531,-66.02303314208984,-85.44461822509766,-75.66850280761719,-68.22391510009766,-77.8957748413086,-83.69063568115234,1,1,1,1,1685983283.1246006
True,2.7462987899780273,16.734893798828125,18.58595085144043,11.966803550720215,28.98080062866211,28.31999969482422,28.555999755859375,28.697599411010742,-103.08866119384766,-103.23981475830078,-101.41887664794922,-102.59838104248047,-75.80763244628906,-69.89231872558594,-79.53229522705078,-82.27798461914062,1,1,1,1,1685983283.6302228
True,2.7082881927490234,16.79117774963379,18.648473739624023,12.237317085266113,29.169599533081055,28.555999755859375,28.650400161743164,28.88640022277832,-79.98738098144531,-88.79307556152344,-94.54178619384766,-84.29588317871094,-75.2372817993164,-69.62657165527344,-77.34160614013672,-83.4526596069336,1,1,1,1,1685983284.1370065
True,2.6821727752685547,16.91398048400879,18.784868240356445,12.062373161315918,29.358400344848633,28.744800567626953,28.83919906616211,29.075199127197266,-68.48370361328125,-83.63298034667969,-69.5182113647461,-75.65389251708984,-74.52164459228516,-70.09566497802734,-78.8226089477539,-84.74447631835938,1,1,1,1,1685983284.6428258
True,2.739246368408203,17.078289031982422,18.96735382080078,12.011320114135742,29.59440040588379,28.9335994720459,29.027999877929688,30.01919937133789,-60.775367736816406,-66.15503692626953,-71.08158874511719,-61.207210540771484,-77.77436828613281,-69.58453369140625,-79.65504455566406,-84.34566497802734,1,1,1,1,1685983285.148423
True,2.748292922973633,17.22354507446289,19.128681182861328,12.009779930114746,29.783199310302734,29.122400283813477,29.263999938964844,29.5,-68.90592193603516,-67.45851135253906,-66.5459976196289,-85.86775970458984,-73.66412353515625,-69.60298919677734,-78.88958740234375,-81.29850006103516,1,1,1,1,1685983285.6549993
False,3.656439781188965,17.22354507446289,19.128681182861328,12.009779930114746,-1,-1,-1,-1,-100.75690460205078,-101.9453125,-99.03730010986328,-101.62506103515625,-95.45822143554688,-99.23407745361328,-94.57164001464844,-109.2195816040039,0,0,0,0,1685983286.1600127
True,2.983869791030884,17.532079696655273,19.47134780883789,12.056198120117188,30.302400588989258,29.641599655151367,29.736000061035156,30.01919937133789,-74.02987670898438,-88.0994644165039,-79.20020294189453,-95.25748443603516,-76.03409576416016,-68.88495635986328,-77.89472198486328,-83.99436950683594,1,1,1,1,1685983286.6664944
True,2.8533942699432373,17.731616973876953,19.692956924438477,12.011133193969727,30.538400650024414,29.877599716186523,30.01919937133789,30.255199432373047,-88.06555938720703,-100.96038055419922,-90.8468246459961,-96.5362777709961,-75.86066436767578,-69.89802551269531,-81.59346771240234,-83.56934356689453,1,1,1,1,1685983287.1719756
True,2.9301178455352783,17.91376304626465,19.89525032043457,12.009774208068848,30.77440071105957,30.16080093383789,30.255199432373047,-1,-61.410762786865234,-69.3764877319336,-73.64952850341797,-62.030155181884766,-76.52130889892578,-71.94269561767578,-80.06078338623047,-84.9949951171875,1,1,1,0,1685983287.6769092
True,2.9593019485473633,18.018402099609375,20.011463165283203,12.101284980773926,30.868799209594727,30.20800018310547,30.302400588989258,30.585599899291992,-67.93343353271484,-68.16800689697266,-66.87313079833984,-87.30896759033203,-75.1077880859375,-67.46747589111328,-78.62831115722656,-81.68499755859375,1,1,1,1,1685983288.1828787
True,2.993198871612549,17.989049911499023,20.26121711730957,12.012494087219238,31.057600021362305,30.396799087524414,30.538400650024414,30.77440071105957,-82.58097839355469,-96.96063995361328,-84.46199798583984,-91.07420349121094,-75.42452239990234,-69.9596939086914,-77.85103607177734,-82.76001739501953,1,1,1,1,1685983288.6892745
True,2.905672311782837,17.976825714111328,20.436677932739258,12.467576026916504,31.29360008239746,30.68000030517578,30.77440071105957,31.010400772094727,-66.45169067382812,-88.60443115234375,-71.91004180908203,-83.19985961914062,-75.17233276367188,-69.50346374511719,-76.72306823730469,-83.12799072265625,1,1,1,1,1685983289.195756
